test_id,file,function,line,async,assertions,status_code_assertions,http_methods,endpoint_literals,parametrized,decorators,execution_status,execution_cases,passed_cases,execution_evidence,evidence
tests/test_retention_worker.py::test_postgres_candidate_row_maps_to_retention_candidate,tests/test_retention_worker.py,test_postgres_candidate_row_maps_to_retention_candidate,171,False,4,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_retention_worker.py:171
tests/test_retention_worker.py::test_postgres_settings_reads_retention_environment,tests/test_retention_worker.py,test_postgres_settings_reads_retention_environment,209,False,2,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_retention_worker.py:209
tests/test_retention_worker.py::test_process_candidates_reuses_single_policy_timestamp_for_batch,tests/test_retention_worker.py,test_process_candidates_reuses_single_policy_timestamp_for_batch,130,False,2,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_retention_worker.py:130
tests/test_runtime_event_generation.py::test_creating_primary_resource_generates_correct_event,tests/test_runtime_event_generation.py,test_creating_primary_resource_generates_correct_event,17,False,3,0,,,True,pytest.mark.parametrize,não consta nos relatórios de execução,0,0,,tests/test_runtime_event_generation.py:17
tests/test_runtime_event_generation.py::test_creating_primary_resource_transition_emits_event_when_defined,tests/test_runtime_event_generation.py,test_creating_primary_resource_transition_emits_event_when_defined,57,False,2,0,,,True,pytest.mark.parametrize,não consta nos relatórios de execução,0,0,,tests/test_runtime_event_generation.py:57
tests/test_runtime_postgres_store_resolution.py::test_get_config_skips_gcloud_fallback_when_google_mode_is_disabled,tests/test_runtime_postgres_store_resolution.py,test_get_config_skips_gcloud_fallback_when_google_mode_is_disabled,92,False,2,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_runtime_postgres_store_resolution.py:92
tests/test_runtime_postgres_store_resolution.py::test_get_erp_store_uses_memory_store_without_dsn,tests/test_runtime_postgres_store_resolution.py,test_get_erp_store_uses_memory_store_without_dsn,72,False,1,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_runtime_postgres_store_resolution.py:72
tests/test_runtime_postgres_store_resolution.py::test_riders_postgres_store_uses_delivery_schema_tables,tests/test_runtime_postgres_store_resolution.py,test_riders_postgres_store_uses_delivery_schema_tables,83,False,1,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_runtime_postgres_store_resolution.py:83
tests/test_runtime_postgres_store_resolution.py::test_store_for_keeps_generic_fallback_outside_typed_matrix,tests/test_runtime_postgres_store_resolution.py,test_store_for_keeps_generic_fallback_outside_typed_matrix,54,False,1,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_runtime_postgres_store_resolution.py:54
tests/test_runtime_postgres_store_resolution.py::test_store_for_rejects_fallback_to_generic_postgres_for_known_module,tests/test_runtime_postgres_store_resolution.py,test_store_for_rejects_fallback_to_generic_postgres_for_known_module,32,False,0,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_runtime_postgres_store_resolution.py:32
tests/test_runtime_postgres_store_resolution.py::test_store_for_resolves_typed_postgres_store_for_all_known_modules,tests/test_runtime_postgres_store_resolution.py,test_store_for_resolves_typed_postgres_store_for_all_known_modules,17,False,3,0,,,True,pytest.mark.parametrize,aprovado,25,25,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_runtime_postgres_store_resolution.py:17
tests/test_scaffold_custom_artifacts.py::test_scaffold_preserves_live_app_shell_artifacts,tests/test_scaffold_custom_artifacts.py,test_scaffold_preserves_live_app_shell_artifacts,6,False,1,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_scaffold_custom_artifacts.py:6
tests/test_secure_logging.py::test_structured_log_always_contains_correlation_and_core_fields,tests/test_secure_logging.py,test_structured_log_always_contains_correlation_and_core_fields,16,False,5,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_secure_logging.py:16
tests/test_secure_logging.py::test_structured_log_redacts_pii_and_secret_keys,tests/test_secure_logging.py,test_structured_log_redacts_pii_and_secret_keys,27,False,4,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_secure_logging.py:27
tests/test_security_gates.py::test_gateway_api_key_and_webhook_validation_are_strict,tests/test_security_gates.py,test_gateway_api_key_and_webhook_validation_are_strict,65,False,10,5,GET;POST,/gateway/api-key/check;/gateway/webhooks/verify,False,,não consta nos relatórios de execução,0,0,,tests/test_security_gates.py:65
tests/test_security_gates.py::test_gateway_public_status_surface_is_minimal,tests/test_security_gates.py,test_gateway_public_status_surface_is_minimal,22,False,6,1,GET,/gateway/status,False,,não consta nos relatórios de execução,0,0,,tests/test_security_gates.py:22
tests/test_security_gates.py::test_gateway_rate_limit_blocks_repeated_requests,tests/test_security_gates.py,test_gateway_rate_limit_blocks_repeated_requests,100,False,5,2,GET,/gateway/api-key/check,False,,não consta nos relatórios de execução,0,0,,tests/test_security_gates.py:100
tests/test_security_gates.py::test_gateway_stateful_routes_require_bearer_token,tests/test_security_gates.py,test_gateway_stateful_routes_require_bearer_token,52,False,2,1,,/gateway/catalog/actions;/gateway/consumer/orders,True,pytest.mark.parametrize,não consta nos relatórios de execução,0,0,,tests/test_security_gates.py:52
tests/test_security_gates.py::test_security_workflow_runs_mandatory_scans,tests/test_security_gates.py,test_security_workflow_runs_mandatory_scans,142,False,13,0,,,False,,não consta nos relatórios de execução,0,0,,tests/test_security_gates.py:142
tests/test_security_workflow_contract.py::test_security_workflow_keeps_python_and_javascript_scans_blocking,tests/test_security_workflow_contract.py,test_security_workflow_keeps_python_and_javascript_scans_blocking,20,False,7,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_security_workflow_contract.py:20
tests/test_sensitive_permissions_review.py::test_sensitive_permissions_review_covers_critical_modules_and_evidence,tests/test_sensitive_permissions_review.py,test_sensitive_permissions_review_covers_critical_modules_and_evidence,32,False,15,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_sensitive_permissions_review.py:32
tests/test_sensitive_permissions_review.py::test_sensitive_permissions_review_matches_runtime_role_sets,tests/test_sensitive_permissions_review.py,test_sensitive_permissions_review_matches_runtime_role_sets,57,False,3,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_sensitive_permissions_review.py:57
tests/test_sensitive_permissions_review.py::test_sensitive_permissions_review_points_to_sensitive_runtime_resources,tests/test_sensitive_permissions_review.py,test_sensitive_permissions_review_points_to_sensitive_runtime_resources,79,False,1,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_sensitive_permissions_review.py:79
tests/test_services_calendar.py::test_get_time_slots,tests/test_services_calendar.py,test_get_time_slots,8,False,4,1,GET,/providers/mock-provider/time-slots?date=2026-06-10,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_services_calendar.py:8
tests/test_services_calendar.py::test_reserve_slot_conflict,tests/test_services_calendar.py,test_reserve_slot_conflict,26,False,1,1,POST,/providers/mock-provider/reserve-slot,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_services_calendar.py:26
tests/test_services_calendar.py::test_reserve_slot_success,tests/test_services_calendar.py,test_reserve_slot_success,17,False,2,1,POST,/providers/mock-provider/reserve-slot,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_services_calendar.py:17
tests/test_slo_catalog.py::test_slo_catalog_defines_critical_services_without_sensitive_payloads,tests/test_slo_catalog.py,test_slo_catalog_defines_critical_services_without_sensitive_payloads,23,False,18,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_slo_catalog.py:23
tests/test_slo_catalog.py::test_slo_catalog_reuses_materialized_outbox_and_retention_alerts,tests/test_slo_catalog.py,test_slo_catalog_reuses_materialized_outbox_and_retention_alerts,49,False,8,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_slo_catalog.py:49
tests/test_stitch_orchestrator.py::test_manifest_creates_one_project_per_microservice_and_jobs_surfaces,tests/test_stitch_orchestrator.py,test_manifest_creates_one_project_per_microservice_and_jobs_surfaces,19,False,4,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_stitch_orchestrator.py:19
tests/test_stitch_orchestrator.py::test_non_valley_prompt_keeps_platform_brand_without_valley_logo,tests/test_stitch_orchestrator.py,test_non_valley_prompt_keeps_platform_brand_without_valley_logo,60,False,2,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_stitch_orchestrator.py:60
tests/test_stitch_orchestrator.py::test_prompts_apply_all_in_one_and_valley_official_branding,tests/test_stitch_orchestrator.py,test_prompts_apply_all_in_one_and_valley_official_branding,48,False,3,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_stitch_orchestrator.py:48
tests/test_stitch_orchestrator.py::test_prompts_never_embed_credentials_or_private_document_content,tests/test_stitch_orchestrator.py,test_prompts_never_embed_credentials_or_private_document_content,35,False,4,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_stitch_orchestrator.py:35
tests/test_stitch_orchestrator.py::test_stitch_auto_sync_dry_run_is_safe_and_does_not_require_remote_secret,tests/test_stitch_orchestrator.py,test_stitch_auto_sync_dry_run_is_safe_and_does_not_require_remote_secret,106,False,2,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_stitch_orchestrator.py:106
tests/test_stitch_orchestrator.py::test_stitch_remote_sync_workflow_is_active_and_secret_driven,tests/test_stitch_orchestrator.py,test_stitch_remote_sync_workflow_is_active_and_secret_driven,120,False,9,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_stitch_orchestrator.py:120
tests/test_stitch_orchestrator.py::test_sync_summary_reports_branding_pending_for_legacy_screens,tests/test_stitch_orchestrator.py,test_sync_summary_reports_branding_pending_for_legacy_screens,84,False,1,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_stitch_orchestrator.py:84
tests/test_stitch_orchestrator.py::test_sync_summary_reports_remote_gaps_without_credentials,tests/test_stitch_orchestrator.py,test_sync_summary_reports_remote_gaps_without_credentials,71,False,6,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_stitch_orchestrator.py:71
tests/test_stitch_orchestrator.py::test_versioned_manifest_matches_catalog_generation,tests/test_stitch_orchestrator.py,test_versioned_manifest_matches_catalog_generation,66,False,1,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_stitch_orchestrator.py:66
tests/test_telegram_ready_delivery.py::test_app_delivery_requires_existing_apk,tests/test_telegram_ready_delivery.py,test_app_delivery_requires_existing_apk,62,False,2,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_telegram_ready_delivery.py:62
tests/test_telegram_ready_delivery.py::test_delivery_requires_verified_gate,tests/test_telegram_ready_delivery.py,test_delivery_requires_verified_gate,23,False,2,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_telegram_ready_delivery.py:23
tests/test_telegram_ready_delivery.py::test_policy_covers_web_and_app_without_credentials,tests/test_telegram_ready_delivery.py,test_policy_covers_web_and_app_without_credentials,11,False,4,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_telegram_ready_delivery.py:11
tests/test_telegram_ready_delivery.py::test_web_delivery_requires_https,tests/test_telegram_ready_delivery.py,test_web_delivery_requires_https,42,False,2,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_telegram_ready_delivery.py:42
tests/test_telegram_ready_delivery.py::test_web_identity_rejects_wrong_site,tests/test_telegram_ready_delivery.py,test_web_identity_rejects_wrong_site,82,False,1,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_telegram_ready_delivery.py:82
tests/test_tms_domain.py::test_tms_freight_pod_and_audit_journey,tests/test_tms_domain.py,test_tms_freight_pod_and_audit_journey,21,False,22,12,GET;POST,/actions/approve;/actions/close;/actions/complete;/actions/dispatch;/events/outbox;/pod.pdf;/resources/carriers;/resources/freight_audits;/resources/freight_audits/;/resources/freights;/resources/freights/;/resources/proofs_of_delivery;/resources/routes,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_tms_domain.py:21
tests/test_tms_event_catalog.py::test_tms_catalog_declares_runtime_domain_events,tests/test_tms_event_catalog.py,test_tms_catalog_declares_runtime_domain_events,9,False,1,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_tms_event_catalog.py:9
tests/test_typed_store_persistence_contract.py::test_every_declared_typed_store_target_exists_in_the_physical_catalog,tests/test_typed_store_persistence_contract.py,test_every_declared_typed_store_target_exists_in_the_physical_catalog,10,False,1,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_typed_store_persistence_contract.py:10
tests/test_typed_store_persistence_contract.py::test_every_logical_entity_has_an_executable_physical_storage_decision,tests/test_typed_store_persistence_contract.py,test_every_logical_entity_has_an_executable_physical_storage_decision,97,False,3,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_typed_store_persistence_contract.py:97
tests/test_typed_store_persistence_contract.py::test_migration_026_is_reversible_for_every_created_relation,tests/test_typed_store_persistence_contract.py,test_migration_026_is_reversible_for_every_created_relation,52,False,2,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_typed_store_persistence_contract.py:52
tests/test_typed_store_persistence_contract.py::test_migration_027_is_reversible_for_legacy_adapter_relations,tests/test_typed_store_persistence_contract.py,test_migration_027_is_reversible_for_legacy_adapter_relations,74,False,2,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_typed_store_persistence_contract.py:74
tests/test_ui_field_bindings.py::test_every_ui_field_has_a_unique_physical_dto_binding,tests/test_ui_field_bindings.py,test_every_ui_field_has_a_unique_physical_dto_binding,29,False,7,0,,/;/resources/,False,,não consta nos relatórios de execução,0,0,,tests/test_ui_field_bindings.py:29
tests/test_ui_field_bindings.py::test_generated_matrix_distinguishes_verified_and_legacy_surfaces,tests/test_ui_field_bindings.py,test_generated_matrix_distinguishes_verified_and_legacy_surfaces,65,False,4,0,,,False,,não consta nos relatórios de execução,0,0,,tests/test_ui_field_bindings.py:65
tests/test_ui_field_bindings.py::test_manifest_covers_every_persistent_domain_entity,tests/test_ui_field_bindings.py,test_manifest_covers_every_persistent_domain_entity,17,False,2,0,,,False,,não consta nos relatórios de execução,0,0,,tests/test_ui_field_bindings.py:17
tests/test_ui_field_bindings.py::test_smart_crud_is_contract_driven_and_sends_only_bound_fields,tests/test_ui_field_bindings.py,test_smart_crud_is_contract_driven_and_sends_only_bound_fields,52,False,8,0,,,False,,não consta nos relatórios de execução,0,0,,tests/test_ui_field_bindings.py:52
tests/test_unified_audit_migration.py::test_audit_migration_materializes_context_read_integrity_and_retention,tests/test_unified_audit_migration.py,test_audit_migration_materializes_context_read_integrity_and_retention,8,False,4,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_unified_audit_migration.py:8
tests/test_unified_audit_migration.py::test_audit_migration_preserves_the_existing_append_only_trigger,tests/test_unified_audit_migration.py,test_audit_migration_preserves_the_existing_append_only_trigger,41,False,2,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_unified_audit_migration.py:41
tests/test_unified_audit_migration.py::test_audit_rollback_is_transactional_and_removes_only_added_contract,tests/test_unified_audit_migration.py,test_audit_rollback_is_transactional_and_removes_only_added_contract,49,False,4,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_unified_audit_migration.py:49
tests/test_units_tax_governance.py::test_conversion_rejects_float_unapproved_and_expired_rules,tests/test_units_tax_governance.py,test_conversion_rejects_float_unapproved_and_expired_rules,114,False,0,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_units_tax_governance.py:114
tests/test_units_tax_governance.py::test_cross_dimension_conversion_requires_positive_density,tests/test_units_tax_governance.py,test_cross_dimension_conversion_requires_positive_density,96,False,0,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_units_tax_governance.py:96
tests/test_units_tax_governance.py::test_decimal_conversion_preserves_precision_and_rounding,tests/test_units_tax_governance.py,test_decimal_conversion_preserves_precision_and_rounding,79,False,1,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_units_tax_governance.py:79
tests/test_units_tax_governance.py::test_tax_calculation_http_contract_rejects_unapproved_rule,tests/test_units_tax_governance.py,test_tax_calculation_http_contract_rejects_unapproved_rule,194,False,5,2,POST,/calculations/tax,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_units_tax_governance.py:194
tests/test_units_tax_governance.py::test_tax_calculation_rejects_missing_governance,tests/test_units_tax_governance.py,test_tax_calculation_rejects_missing_governance,154,False,0,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_units_tax_governance.py:154
tests/test_units_tax_governance.py::test_tax_calculation_uses_reduction_rate_and_declared_rounding,tests/test_units_tax_governance.py,test_tax_calculation_uses_reduction_rate_and_declared_rounding,135,False,2,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_units_tax_governance.py:135
tests/test_units_tax_governance.py::test_unit_conversion_http_contract_is_backend_authoritative,tests/test_units_tax_governance.py,test_unit_conversion_http_contract_is_backend_authoritative,171,False,3,1,POST,/calculations/unit-conversion,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_units_tax_governance.py:171
tests/test_units_tax_governance.py::test_units_tax_migration_implements_every_proposed_entity_and_rollback,tests/test_units_tax_governance.py,test_units_tax_migration_implements_every_proposed_entity_and_rollback,30,False,5,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_units_tax_governance.py:30
tests/test_units_tax_governance.py::test_units_tax_physical_catalog_covers_every_proposed_field,tests/test_units_tax_governance.py,test_units_tax_physical_catalog_covers_every_proposed_field,56,False,2,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_units_tax_governance.py:56
tests/test_user_marketplace_journey.py::test_user_identity_wallet_marketplace_order_journey,tests/test_user_marketplace_journey.py,test_user_identity_wallet_marketplace_order_journey,10,False,14,7,GET;POST,/actions/pay;/events/outbox;/registrations;/resources/escrows;/resources/orders;/resources/orders/;/resources/wallets;/wallets/,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_user_marketplace_journey.py:10
tests/test_validate_data_audit_delivery.py::test_api_catalog_exposes_models_and_untyped_payloads,tests/test_validate_data_audit_delivery.py,test_api_catalog_exposes_models_and_untyped_payloads,200,False,4,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_data_audit_delivery.py:200
tests/test_validate_data_audit_delivery.py::test_audit_coverage_reports_every_structural_requirement,tests/test_validate_data_audit_delivery.py,test_audit_coverage_reports_every_structural_requirement,384,False,5,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_data_audit_delivery.py:384
tests/test_validate_data_audit_delivery.py::test_contract_lists_every_complementary_format,tests/test_validate_data_audit_delivery.py,test_contract_lists_every_complementary_format,29,False,29,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_data_audit_delivery.py:29
tests/test_validate_data_audit_delivery.py::test_contract_lists_every_mandatory_markdown_document,tests/test_validate_data_audit_delivery.py,test_contract_lists_every_mandatory_markdown_document,20,False,3,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_data_audit_delivery.py:20
tests/test_validate_data_audit_delivery.py::test_contract_requires_all_completion_dimensions,tests/test_validate_data_audit_delivery.py,test_contract_requires_all_completion_dimensions,147,False,3,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_data_audit_delivery.py:147
tests/test_validate_data_audit_delivery.py::test_coverage_links_only_dimension_specific_gaps_and_evidence,tests/test_validate_data_audit_delivery.py,test_coverage_links_only_dimension_specific_gaps_and_evidence,414,False,7,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_data_audit_delivery.py:414
tests/test_validate_data_audit_delivery.py::test_dynamic_form_model_exposes_partial_implementation_without_false_completion,tests/test_validate_data_audit_delivery.py,test_dynamic_form_model_exposes_partial_implementation_without_false_completion,213,False,9,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_data_audit_delivery.py:213
tests/test_validate_data_audit_delivery.py::test_ephemeral_and_object_storage_catalogs_are_explicitly_static,tests/test_validate_data_audit_delivery.py,test_ephemeral_and_object_storage_catalogs_are_explicitly_static,107,False,3,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_data_audit_delivery.py:107
tests/test_validate_data_audit_delivery.py::test_event_catalog_preserves_backend_transition_contract,tests/test_validate_data_audit_delivery.py,test_event_catalog_preserves_backend_transition_contract,190,False,4,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_data_audit_delivery.py:190
tests/test_validate_data_audit_delivery.py::test_every_gap_has_the_mandatory_execution_coordinate,tests/test_validate_data_audit_delivery.py,test_every_gap_has_the_mandatory_execution_coordinate,399,False,5,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_data_audit_delivery.py:399
tests/test_validate_data_audit_delivery.py::test_every_logical_entity_has_a_frontend_surface_with_canonical_resource_name,tests/test_validate_data_audit_delivery.py,test_every_logical_entity_has_a_frontend_surface_with_canonical_resource_name,364,False,3,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_data_audit_delivery.py:364
tests/test_validate_data_audit_delivery.py::test_every_physical_field_has_classification_basis_and_retention,tests/test_validate_data_audit_delivery.py,test_every_physical_field_has_classification_basis_and_retention,353,False,5,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_data_audit_delivery.py:353
tests/test_validate_data_audit_delivery.py::test_every_smartcrud_surface_has_a_stitch_coordinate_and_route,tests/test_validate_data_audit_delivery.py,test_every_smartcrud_surface_has_a_stitch_coordinate_and_route,232,False,5,0,,/,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_data_audit_delivery.py:232
tests/test_validate_data_audit_delivery.py::test_generated_coverage_does_not_claim_false_completion,tests/test_validate_data_audit_delivery.py,test_generated_coverage_does_not_claim_false_completion,156,False,4,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_data_audit_delivery.py:156
tests/test_validate_data_audit_delivery.py::test_generated_non_postgres_catalogs_have_field_evidence,tests/test_validate_data_audit_delivery.py,test_generated_non_postgres_catalogs_have_field_evidence,89,False,6,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_data_audit_delivery.py:89
tests/test_validate_data_audit_delivery.py::test_generated_summary_is_rendered_markdown,tests/test_validate_data_audit_delivery.py,test_generated_summary_is_rendered_markdown,166,False,3,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_data_audit_delivery.py:166
tests/test_validate_data_audit_delivery.py::test_logical_catalog_exposes_cross_layer_gaps,tests/test_validate_data_audit_delivery.py,test_logical_catalog_exposes_cross_layer_gaps,181,False,3,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_data_audit_delivery.py:181
tests/test_validate_data_audit_delivery.py::test_permission_matrix_proves_horizontal_read_authorization_enforcement,tests/test_validate_data_audit_delivery.py,test_permission_matrix_proves_horizontal_read_authorization_enforcement,266,False,6,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_data_audit_delivery.py:266
tests/test_validate_data_audit_delivery.py::test_requirement_test_matrix_does_not_promote_candidates_to_proof,tests/test_validate_data_audit_delivery.py,test_requirement_test_matrix_does_not_promote_candidates_to_proof,293,False,12,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_data_audit_delivery.py:293
tests/test_validate_data_audit_delivery.py::test_stitch_coordinate_requires_exactly_three_resumable_product_projects,tests/test_validate_data_audit_delivery.py,test_stitch_coordinate_requires_exactly_three_resumable_product_projects,125,False,7,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_data_audit_delivery.py:125
tests/test_validate_data_audit_delivery.py::test_ui_action_matrix_proves_the_generic_save_contract_alignment,tests/test_validate_data_audit_delivery.py,test_ui_action_matrix_proves_the_generic_save_contract_alignment,243,False,9,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_data_audit_delivery.py:243
tests/test_validate_data_audit_delivery.py::test_units_and_tax_model_covers_precision_and_fiscal_governance,tests/test_validate_data_audit_delivery.py,test_units_and_tax_model_covers_precision_and_fiscal_governance,330,False,15,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_data_audit_delivery.py:330
tests/test_validate_openrouter.py::test_update_provider_matrix_persistence,tests/test_validate_openrouter.py,test_update_provider_matrix_persistence,10,False,0,0,,,False,,não consta nos relatórios de execução,0,0,,tests/test_validate_openrouter.py:10
tests/test_validate_stitch_mcp_config.py::test_accepts_expected_env_header_config,tests/test_validate_stitch_mcp_config.py,test_accepts_expected_env_header_config,26,False,1,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_stitch_mcp_config.py:26
tests/test_validate_stitch_mcp_config.py::test_allows_repository_validation_without_personal_codex_config,tests/test_validate_stitch_mcp_config.py,test_allows_repository_validation_without_personal_codex_config,79,False,1,0,,,False,,não consta nos relatórios de execução,0,0,,tests/test_validate_stitch_mcp_config.py:79
tests/test_validate_stitch_mcp_config.py::test_rejects_literal_api_key_header,tests/test_validate_stitch_mcp_config.py,test_rejects_literal_api_key_header,54,False,1,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_stitch_mcp_config.py:54
tests/test_validate_stitch_mcp_config.py::test_rejects_missing_stitch_server,tests/test_validate_stitch_mcp_config.py,test_rejects_missing_stitch_server,33,False,1,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_stitch_mcp_config.py:33
tests/test_validate_stitch_mcp_config.py::test_rejects_wrong_endpoint,tests/test_validate_stitch_mcp_config.py,test_rejects_wrong_endpoint,39,False,1,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_validate_stitch_mcp_config.py:39
