app,module,entity,surface,title,route,field,binding,evidence
all-in-one,finance,ledger_entries,form,Ledger Entries,/finance/ledgerentries-form,name,payload genérico/não comprovado,apps/all-in-one/src/pages/finance/LedgerEntriesForm.tsx:6
all-in-one,finance,ledger_entries,form,Ledger Entries,/finance/ledgerentries-form,description,payload genérico/não comprovado,apps/all-in-one/src/pages/finance/LedgerEntriesForm.tsx:6
all-in-one,finance,ledger_entries,form,Ledger Entries,/finance/ledgerentries-form,category,payload genérico/não comprovado,apps/all-in-one/src/pages/finance/LedgerEntriesForm.tsx:6
all-in-one,finance,ledger_entries,list,Ledger Entries,/finance/ledgerentries,name,payload genérico/não comprovado,apps/all-in-one/src/pages/finance/LedgerEntriesList.tsx:6
all-in-one,finance,ledger_entries,list,Ledger Entries,/finance/ledgerentries,title,payload genérico/não comprovado,apps/all-in-one/src/pages/finance/LedgerEntriesList.tsx:6
all-in-one,finance,ledger_entries,list,Ledger Entries,/finance/ledgerentries,status,campo físico provável,apps/all-in-one/src/pages/finance/LedgerEntriesList.tsx:6
all-in-one,finance,ledger_entries,list,Ledger Entries,/finance/ledgerentries,created_at,campo físico provável,apps/all-in-one/src/pages/finance/LedgerEntriesList.tsx:6
all-in-one,finance,splits,form,Splits,/finance/splits-form,name,payload genérico/não comprovado,apps/all-in-one/src/pages/finance/SplitsForm.tsx:6
all-in-one,finance,splits,form,Splits,/finance/splits-form,description,payload genérico/não comprovado,apps/all-in-one/src/pages/finance/SplitsForm.tsx:6
all-in-one,finance,splits,form,Splits,/finance/splits-form,category,payload genérico/não comprovado,apps/all-in-one/src/pages/finance/SplitsForm.tsx:6
all-in-one,finance,splits,list,Splits,/finance/splits,name,payload genérico/não comprovado,apps/all-in-one/src/pages/finance/SplitsList.tsx:6
all-in-one,finance,splits,list,Splits,/finance/splits,title,payload genérico/não comprovado,apps/all-in-one/src/pages/finance/SplitsList.tsx:6
all-in-one,finance,splits,list,Splits,/finance/splits,status,campo físico provável,apps/all-in-one/src/pages/finance/SplitsList.tsx:6
all-in-one,finance,splits,list,Splits,/finance/splits,created_at,campo físico provável,apps/all-in-one/src/pages/finance/SplitsList.tsx:6
all-in-one,finance,valley_gold_ledger_entries,list,Livro-razão Valley Gold,/finance/walletledger,name,payload genérico/não comprovado,apps/all-in-one/src/pages/finance/WalletLedger.tsx:6
all-in-one,finance,valley_gold_ledger_entries,list,Livro-razão Valley Gold,/finance/walletledger,title,payload genérico/não comprovado,apps/all-in-one/src/pages/finance/WalletLedger.tsx:6
all-in-one,finance,valley_gold_ledger_entries,list,Livro-razão Valley Gold,/finance/walletledger,status,campo físico provável,apps/all-in-one/src/pages/finance/WalletLedger.tsx:6
all-in-one,finance,valley_gold_ledger_entries,list,Livro-razão Valley Gold,/finance/walletledger,created_at,campo físico provável,apps/all-in-one/src/pages/finance/WalletLedger.tsx:6
all-in-one,finance,wallets,form,Wallets,/finance/wallets-form,name,payload genérico/não comprovado,apps/all-in-one/src/pages/finance/WalletsForm.tsx:6
all-in-one,finance,wallets,form,Wallets,/finance/wallets-form,description,payload genérico/não comprovado,apps/all-in-one/src/pages/finance/WalletsForm.tsx:6
all-in-one,finance,wallets,form,Wallets,/finance/wallets-form,category,payload genérico/não comprovado,apps/all-in-one/src/pages/finance/WalletsForm.tsx:6
all-in-one,finance,wallets,list,Wallets,/finance/wallets,name,payload genérico/não comprovado,apps/all-in-one/src/pages/finance/WalletsList.tsx:6
all-in-one,finance,wallets,list,Wallets,/finance/wallets,title,payload genérico/não comprovado,apps/all-in-one/src/pages/finance/WalletsList.tsx:6
all-in-one,finance,wallets,list,Wallets,/finance/wallets,status,campo físico provável,apps/all-in-one/src/pages/finance/WalletsList.tsx:6
all-in-one,finance,wallets,list,Wallets,/finance/wallets,created_at,campo físico provável,apps/all-in-one/src/pages/finance/WalletsList.tsx:6
all-in-one,health,appointments,form,Appointments,/health/appointments-form,name,payload genérico/não comprovado,apps/all-in-one/src/pages/health/AppointmentsForm.tsx:6
all-in-one,health,appointments,form,Appointments,/health/appointments-form,description,payload genérico/não comprovado,apps/all-in-one/src/pages/health/AppointmentsForm.tsx:6
all-in-one,health,appointments,form,Appointments,/health/appointments-form,category,payload genérico/não comprovado,apps/all-in-one/src/pages/health/AppointmentsForm.tsx:6
all-in-one,health,appointments,list,Appointments,/health/appointments,name,payload genérico/não comprovado,apps/all-in-one/src/pages/health/AppointmentsList.tsx:6
all-in-one,health,appointments,list,Appointments,/health/appointments,title,payload genérico/não comprovado,apps/all-in-one/src/pages/health/AppointmentsList.tsx:6
all-in-one,health,appointments,list,Appointments,/health/appointments,status,campo físico provável,apps/all-in-one/src/pages/health/AppointmentsList.tsx:6
all-in-one,health,appointments,list,Appointments,/health/appointments,created_at,campo físico provável,apps/all-in-one/src/pages/health/AppointmentsList.tsx:6
all-in-one,health,beds,form,Beds,/health/beds-form,name,payload genérico/não comprovado,apps/all-in-one/src/pages/health/BedsForm.tsx:6
all-in-one,health,beds,form,Beds,/health/beds-form,description,payload genérico/não comprovado,apps/all-in-one/src/pages/health/BedsForm.tsx:6
all-in-one,health,beds,form,Beds,/health/beds-form,category,payload genérico/não comprovado,apps/all-in-one/src/pages/health/BedsForm.tsx:6
all-in-one,health,beds,list,Beds,/health/beds,name,payload genérico/não comprovado,apps/all-in-one/src/pages/health/BedsList.tsx:6
all-in-one,health,beds,list,Beds,/health/beds,title,payload genérico/não comprovado,apps/all-in-one/src/pages/health/BedsList.tsx:6
all-in-one,health,beds,list,Beds,/health/beds,status,campo físico provável,apps/all-in-one/src/pages/health/BedsList.tsx:6
all-in-one,health,beds,list,Beds,/health/beds,created_at,campo físico provável,apps/all-in-one/src/pages/health/BedsList.tsx:6
all-in-one,health,health,list,Health,/health/health,name,payload genérico/não comprovado,apps/all-in-one/src/pages/health/HealthOverview.tsx:6
all-in-one,health,health,list,Health,/health/health,title,payload genérico/não comprovado,apps/all-in-one/src/pages/health/HealthOverview.tsx:6
all-in-one,health,health,list,Health,/health/health,status,payload genérico/não comprovado,apps/all-in-one/src/pages/health/HealthOverview.tsx:6
all-in-one,health,health,list,Health,/health/health,created_at,payload genérico/não comprovado,apps/all-in-one/src/pages/health/HealthOverview.tsx:6
all-in-one,health,healthpermissions,list,Health Permissões,/health/healthpermissions,name,payload genérico/não comprovado,apps/all-in-one/src/pages/health/HealthPermissions.tsx:6
all-in-one,health,healthpermissions,list,Health Permissões,/health/healthpermissions,title,payload genérico/não comprovado,apps/all-in-one/src/pages/health/HealthPermissions.tsx:6
all-in-one,health,healthpermissions,list,Health Permissões,/health/healthpermissions,status,payload genérico/não comprovado,apps/all-in-one/src/pages/health/HealthPermissions.tsx:6
all-in-one,health,healthpermissions,list,Health Permissões,/health/healthpermissions,created_at,payload genérico/não comprovado,apps/all-in-one/src/pages/health/HealthPermissions.tsx:6
all-in-one,health,medical_records,form,Medical Records,/health/medicalrecords-form,name,payload genérico/não comprovado,apps/all-in-one/src/pages/health/MedicalRecordsForm.tsx:6
all-in-one,health,medical_records,form,Medical Records,/health/medicalrecords-form,description,payload genérico/não comprovado,apps/all-in-one/src/pages/health/MedicalRecordsForm.tsx:6
all-in-one,health,medical_records,form,Medical Records,/health/medicalrecords-form,category,payload genérico/não comprovado,apps/all-in-one/src/pages/health/MedicalRecordsForm.tsx:6
all-in-one,health,medical_records,list,Medical Records,/health/medicalrecords,name,payload genérico/não comprovado,apps/all-in-one/src/pages/health/MedicalRecordsList.tsx:6
all-in-one,health,medical_records,list,Medical Records,/health/medicalrecords,title,payload genérico/não comprovado,apps/all-in-one/src/pages/health/MedicalRecordsList.tsx:6
all-in-one,health,medical_records,list,Medical Records,/health/medicalrecords,status,campo físico provável,apps/all-in-one/src/pages/health/MedicalRecordsList.tsx:6
all-in-one,health,medical_records,list,Medical Records,/health/medicalrecords,created_at,campo físico provável,apps/all-in-one/src/pages/health/MedicalRecordsList.tsx:6
all-in-one,health,patients,form,Patients,/health/patients-form,name,payload genérico/não comprovado,apps/all-in-one/src/pages/health/PatientsForm.tsx:6
all-in-one,health,patients,form,Patients,/health/patients-form,description,payload genérico/não comprovado,apps/all-in-one/src/pages/health/PatientsForm.tsx:6
all-in-one,health,patients,form,Patients,/health/patients-form,category,payload genérico/não comprovado,apps/all-in-one/src/pages/health/PatientsForm.tsx:6
all-in-one,health,patients,list,Patients,/health/patients,name,payload genérico/não comprovado,apps/all-in-one/src/pages/health/PatientsList.tsx:6
all-in-one,health,patients,list,Patients,/health/patients,title,payload genérico/não comprovado,apps/all-in-one/src/pages/health/PatientsList.tsx:6
all-in-one,health,patients,list,Patients,/health/patients,status,campo físico provável,apps/all-in-one/src/pages/health/PatientsList.tsx:6
all-in-one,health,patients,list,Patients,/health/patients,created_at,campo físico provável,apps/all-in-one/src/pages/health/PatientsList.tsx:6
all-in-one,health,prescriptions,form,Prescriptions,/health/prescriptions-form,name,payload genérico/não comprovado,apps/all-in-one/src/pages/health/PrescriptionsForm.tsx:6
all-in-one,health,prescriptions,form,Prescriptions,/health/prescriptions-form,description,payload genérico/não comprovado,apps/all-in-one/src/pages/health/PrescriptionsForm.tsx:6
all-in-one,health,prescriptions,form,Prescriptions,/health/prescriptions-form,category,payload genérico/não comprovado,apps/all-in-one/src/pages/health/PrescriptionsForm.tsx:6
all-in-one,health,prescriptions,list,Prescriptions,/health/prescriptions,name,payload genérico/não comprovado,apps/all-in-one/src/pages/health/PrescriptionsList.tsx:6
all-in-one,health,prescriptions,list,Prescriptions,/health/prescriptions,title,payload genérico/não comprovado,apps/all-in-one/src/pages/health/PrescriptionsList.tsx:6
all-in-one,health,prescriptions,list,Prescriptions,/health/prescriptions,status,campo físico provável,apps/all-in-one/src/pages/health/PrescriptionsList.tsx:6
all-in-one,health,prescriptions,list,Prescriptions,/health/prescriptions,created_at,campo físico provável,apps/all-in-one/src/pages/health/PrescriptionsList.tsx:6
all-in-one,hr,candidates,form,Candidates,/hr/candidates-form,name,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/CandidatesForm.tsx:6
all-in-one,hr,candidates,form,Candidates,/hr/candidates-form,description,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/CandidatesForm.tsx:6
all-in-one,hr,candidates,form,Candidates,/hr/candidates-form,category,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/CandidatesForm.tsx:6
all-in-one,hr,candidates,list,Candidates,/hr/candidates,name,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/CandidatesList.tsx:6
all-in-one,hr,candidates,list,Candidates,/hr/candidates,title,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/CandidatesList.tsx:6
all-in-one,hr,candidates,list,Candidates,/hr/candidates,status,campo físico provável,apps/all-in-one/src/pages/hr/CandidatesList.tsx:6
all-in-one,hr,candidates,list,Candidates,/hr/candidates,created_at,campo físico provável,apps/all-in-one/src/pages/hr/CandidatesList.tsx:6
all-in-one,hr,courses,form,Courses,/hr/courses-form,name,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/CoursesForm.tsx:6
all-in-one,hr,courses,form,Courses,/hr/courses-form,description,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/CoursesForm.tsx:6
all-in-one,hr,courses,form,Courses,/hr/courses-form,category,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/CoursesForm.tsx:6
all-in-one,hr,courses,list,Courses,/hr/courses,name,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/CoursesList.tsx:6
all-in-one,hr,courses,list,Courses,/hr/courses,title,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/CoursesList.tsx:6
all-in-one,hr,courses,list,Courses,/hr/courses,status,campo físico provável,apps/all-in-one/src/pages/hr/CoursesList.tsx:6
all-in-one,hr,courses,list,Courses,/hr/courses,created_at,campo físico provável,apps/all-in-one/src/pages/hr/CoursesList.tsx:6
all-in-one,hr,employees,form,Employees,/hr/employees-form,name,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/EmployeesForm.tsx:6
all-in-one,hr,employees,form,Employees,/hr/employees-form,description,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/EmployeesForm.tsx:6
all-in-one,hr,employees,form,Employees,/hr/employees-form,category,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/EmployeesForm.tsx:6
all-in-one,hr,employees,list,Employees,/hr/employees,name,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/EmployeesList.tsx:6
all-in-one,hr,employees,list,Employees,/hr/employees,title,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/EmployeesList.tsx:6
all-in-one,hr,employees,list,Employees,/hr/employees,status,campo físico provável,apps/all-in-one/src/pages/hr/EmployeesList.tsx:6
all-in-one,hr,employees,list,Employees,/hr/employees,created_at,campo físico provável,apps/all-in-one/src/pages/hr/EmployeesList.tsx:6
all-in-one,hr,hr,list,Hr,/hr/hr,name,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/HrOverview.tsx:6
all-in-one,hr,hr,list,Hr,/hr/hr,title,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/HrOverview.tsx:6
all-in-one,hr,hr,list,Hr,/hr/hr,status,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/HrOverview.tsx:6
all-in-one,hr,hr,list,Hr,/hr/hr,created_at,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/HrOverview.tsx:6
all-in-one,hr,hrpermissions,list,Hr Permissões,/hr/hrpermissions,name,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/HrPermissions.tsx:6
all-in-one,hr,hrpermissions,list,Hr Permissões,/hr/hrpermissions,title,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/HrPermissions.tsx:6
all-in-one,hr,hrpermissions,list,Hr Permissões,/hr/hrpermissions,status,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/HrPermissions.tsx:6
all-in-one,hr,hrpermissions,list,Hr Permissões,/hr/hrpermissions,created_at,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/HrPermissions.tsx:6
all-in-one,hr,occupational_records,form,Occupational Records,/hr/occupationalrecords-form,name,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/OccupationalRecordsForm.tsx:6
all-in-one,hr,occupational_records,form,Occupational Records,/hr/occupationalrecords-form,description,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/OccupationalRecordsForm.tsx:6
all-in-one,hr,occupational_records,form,Occupational Records,/hr/occupationalrecords-form,category,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/OccupationalRecordsForm.tsx:6
all-in-one,hr,occupational_records,list,Occupational Records,/hr/occupationalrecords,name,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/OccupationalRecordsList.tsx:6
all-in-one,hr,occupational_records,list,Occupational Records,/hr/occupationalrecords,title,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/OccupationalRecordsList.tsx:6
all-in-one,hr,occupational_records,list,Occupational Records,/hr/occupationalrecords,status,campo físico provável,apps/all-in-one/src/pages/hr/OccupationalRecordsList.tsx:6
all-in-one,hr,occupational_records,list,Occupational Records,/hr/occupationalrecords,created_at,campo físico provável,apps/all-in-one/src/pages/hr/OccupationalRecordsList.tsx:6
all-in-one,hr,payroll_runs,form,Payroll Runs,/hr/payrollruns-form,name,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/PayrollRunsForm.tsx:6
all-in-one,hr,payroll_runs,form,Payroll Runs,/hr/payrollruns-form,description,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/PayrollRunsForm.tsx:6
all-in-one,hr,payroll_runs,form,Payroll Runs,/hr/payrollruns-form,category,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/PayrollRunsForm.tsx:6
all-in-one,hr,payroll_runs,list,Payroll Runs,/hr/payrollruns,name,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/PayrollRunsList.tsx:6
all-in-one,hr,payroll_runs,list,Payroll Runs,/hr/payrollruns,title,payload genérico/não comprovado,apps/all-in-one/src/pages/hr/PayrollRunsList.tsx:6
all-in-one,hr,payroll_runs,list,Payroll Runs,/hr/payrollruns,status,campo físico provável,apps/all-in-one/src/pages/hr/PayrollRunsList.tsx:6
all-in-one,hr,payroll_runs,list,Payroll Runs,/hr/payrollruns,created_at,campo físico provável,apps/all-in-one/src/pages/hr/PayrollRunsList.tsx:6
all-in-one,identity,authgateway,form,Auth Gateway,/identity/authgateway,name,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/AuthGateway.tsx:6
all-in-one,identity,authgateway,form,Auth Gateway,/identity/authgateway,description,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/AuthGateway.tsx:6
all-in-one,identity,authgateway,form,Auth Gateway,/identity/authgateway,category,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/AuthGateway.tsx:6
all-in-one,identity,biometrics,form,Biometrics,/identity/biometrics-form,name,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/BiometricsForm.tsx:6
all-in-one,identity,biometrics,form,Biometrics,/identity/biometrics-form,description,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/BiometricsForm.tsx:6
all-in-one,identity,biometrics,form,Biometrics,/identity/biometrics-form,category,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/BiometricsForm.tsx:6
all-in-one,identity,biometrics,list,Biometrics,/identity/biometrics,name,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/BiometricsList.tsx:6
all-in-one,identity,biometrics,list,Biometrics,/identity/biometrics,title,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/BiometricsList.tsx:6
all-in-one,identity,biometrics,list,Biometrics,/identity/biometrics,status,campo físico provável,apps/all-in-one/src/pages/identity/BiometricsList.tsx:6
all-in-one,identity,biometrics,list,Biometrics,/identity/biometrics,created_at,campo físico provável,apps/all-in-one/src/pages/identity/BiometricsList.tsx:6
all-in-one,identity,consentlgpd,form,Consent Lgpd,/identity/consentlgpd,name,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/ConsentLgpd.tsx:6
all-in-one,identity,consentlgpd,form,Consent Lgpd,/identity/consentlgpd,description,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/ConsentLgpd.tsx:6
all-in-one,identity,consentlgpd,form,Consent Lgpd,/identity/consentlgpd,category,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/ConsentLgpd.tsx:6
all-in-one,identity,consent_records,form,Consent Records,/identity/consentrecords-form,name,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/ConsentRecordsForm.tsx:6
all-in-one,identity,consent_records,form,Consent Records,/identity/consentrecords-form,description,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/ConsentRecordsForm.tsx:6
all-in-one,identity,consent_records,form,Consent Records,/identity/consentrecords-form,category,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/ConsentRecordsForm.tsx:6
all-in-one,identity,consent_records,list,Consent Records,/identity/consentrecords,name,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/ConsentRecordsList.tsx:6
all-in-one,identity,consent_records,list,Consent Records,/identity/consentrecords,title,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/ConsentRecordsList.tsx:6
all-in-one,identity,consent_records,list,Consent Records,/identity/consentrecords,status,campo físico provável,apps/all-in-one/src/pages/identity/ConsentRecordsList.tsx:6
all-in-one,identity,consent_records,list,Consent Records,/identity/consentrecords,created_at,campo físico provável,apps/all-in-one/src/pages/identity/ConsentRecordsList.tsx:6
all-in-one,identity,documents,form,Documents,/identity/documents-form,name,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/DocumentsForm.tsx:6
all-in-one,identity,documents,form,Documents,/identity/documents-form,description,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/DocumentsForm.tsx:6
all-in-one,identity,documents,form,Documents,/identity/documents-form,category,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/DocumentsForm.tsx:6
all-in-one,identity,documents,list,Documents,/identity/documents,name,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/DocumentsList.tsx:6
all-in-one,identity,documents,list,Documents,/identity/documents,title,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/DocumentsList.tsx:6
all-in-one,identity,documents,list,Documents,/identity/documents,status,campo físico provável,apps/all-in-one/src/pages/identity/DocumentsList.tsx:6
all-in-one,identity,documents,list,Documents,/identity/documents,created_at,campo físico provável,apps/all-in-one/src/pages/identity/DocumentsList.tsx:6
all-in-one,identity,users,list,Identity,/identity/identity,name,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/IdentityOverview.tsx:6
all-in-one,identity,users,list,Identity,/identity/identity,title,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/IdentityOverview.tsx:6
all-in-one,identity,users,list,Identity,/identity/identity,status,campo físico provável,apps/all-in-one/src/pages/identity/IdentityOverview.tsx:6
all-in-one,identity,users,list,Identity,/identity/identity,created_at,campo físico provável,apps/all-in-one/src/pages/identity/IdentityOverview.tsx:6
all-in-one,identity,identitypermissions,list,Identity Permissões,/identity/identitypermissions,name,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/IdentityPermissions.tsx:6
all-in-one,identity,identitypermissions,list,Identity Permissões,/identity/identitypermissions,title,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/IdentityPermissions.tsx:6
all-in-one,identity,identitypermissions,list,Identity Permissões,/identity/identitypermissions,status,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/IdentityPermissions.tsx:6
all-in-one,identity,identitypermissions,list,Identity Permissões,/identity/identitypermissions,created_at,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/IdentityPermissions.tsx:6
all-in-one,identity,identity_verifications,form,Identity Verifications,/identity/identityverifications-form,name,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/IdentityVerificationsForm.tsx:6
all-in-one,identity,identity_verifications,form,Identity Verifications,/identity/identityverifications-form,description,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/IdentityVerificationsForm.tsx:6
all-in-one,identity,identity_verifications,form,Identity Verifications,/identity/identityverifications-form,category,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/IdentityVerificationsForm.tsx:6
all-in-one,identity,identity_verifications,list,Identity Verifications,/identity/identityverifications,name,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/IdentityVerificationsList.tsx:6
all-in-one,identity,identity_verifications,list,Identity Verifications,/identity/identityverifications,title,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/IdentityVerificationsList.tsx:6
all-in-one,identity,identity_verifications,list,Identity Verifications,/identity/identityverifications,status,campo físico provável,apps/all-in-one/src/pages/identity/IdentityVerificationsList.tsx:6
all-in-one,identity,identity_verifications,list,Identity Verifications,/identity/identityverifications,created_at,campo físico provável,apps/all-in-one/src/pages/identity/IdentityVerificationsList.tsx:6
all-in-one,identity,kybbusiness,form,Kyb Business,/identity/kybbusiness,name,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/KybBusiness.tsx:6
all-in-one,identity,kybbusiness,form,Kyb Business,/identity/kybbusiness,description,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/KybBusiness.tsx:6
all-in-one,identity,kybbusiness,form,Kyb Business,/identity/kybbusiness,category,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/KybBusiness.tsx:6
all-in-one,identity,kycverification,form,Kyc Verification,/identity/kycverification,name,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/KycVerification.tsx:6
all-in-one,identity,kycverification,form,Kyc Verification,/identity/kycverification,description,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/KycVerification.tsx:6
all-in-one,identity,kycverification,form,Kyc Verification,/identity/kycverification,category,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/KycVerification.tsx:6
all-in-one,identity,mfamanager,form,Mfa Manager,/identity/mfamanager,name,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/MfaManager.tsx:6
all-in-one,identity,mfamanager,form,Mfa Manager,/identity/mfamanager,description,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/MfaManager.tsx:6
all-in-one,identity,mfamanager,form,Mfa Manager,/identity/mfamanager,category,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/MfaManager.tsx:6
all-in-one,identity,sessioncontrol,form,Session Control,/identity/sessioncontrol,name,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/SessionControl.tsx:6
all-in-one,identity,sessioncontrol,form,Session Control,/identity/sessioncontrol,description,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/SessionControl.tsx:6
all-in-one,identity,sessioncontrol,form,Session Control,/identity/sessioncontrol,category,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/SessionControl.tsx:6
all-in-one,identity,sessions,form,Sessions,/identity/sessions-form,name,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/SessionsForm.tsx:6
all-in-one,identity,sessions,form,Sessions,/identity/sessions-form,description,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/SessionsForm.tsx:6
all-in-one,identity,sessions,form,Sessions,/identity/sessions-form,category,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/SessionsForm.tsx:6
all-in-one,identity,sessions,list,Sessions,/identity/sessions,name,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/SessionsList.tsx:6
all-in-one,identity,sessions,list,Sessions,/identity/sessions,title,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/SessionsList.tsx:6
all-in-one,identity,sessions,list,Sessions,/identity/sessions,status,campo físico provável,apps/all-in-one/src/pages/identity/SessionsList.tsx:6
all-in-one,identity,sessions,list,Sessions,/identity/sessions,created_at,campo físico provável,apps/all-in-one/src/pages/identity/SessionsList.tsx:6
all-in-one,identity,users,form,Users,/identity/users-form,name,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/UsersForm.tsx:6
all-in-one,identity,users,form,Users,/identity/users-form,description,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/UsersForm.tsx:6
all-in-one,identity,users,form,Users,/identity/users-form,category,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/UsersForm.tsx:6
all-in-one,identity,users,list,Users,/identity/users,name,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/UsersList.tsx:6
all-in-one,identity,users,list,Users,/identity/users,title,payload genérico/não comprovado,apps/all-in-one/src/pages/identity/UsersList.tsx:6
all-in-one,identity,users,list,Users,/identity/users,status,campo físico provável,apps/all-in-one/src/pages/identity/UsersList.tsx:6
all-in-one,identity,users,list,Users,/identity/users,created_at,campo físico provável,apps/all-in-one/src/pages/identity/UsersList.tsx:6
all-in-one,jobs,applications,form,Applications,/jobs/applications-form,name,payload genérico/não comprovado,apps/all-in-one/src/pages/jobs/ApplicationsForm.tsx:6
all-in-one,jobs,applications,form,Applications,/jobs/applications-form,description,payload genérico/não comprovado,apps/all-in-one/src/pages/jobs/ApplicationsForm.tsx:6
all-in-one,jobs,applications,form,Applications,/jobs/applications-form,category,payload genérico/não comprovado,apps/all-in-one/src/pages/jobs/ApplicationsForm.tsx:6
all-in-one,jobs,applications,list,Applications,/jobs/applications,name,payload genérico/não comprovado,apps/all-in-one/src/pages/jobs/ApplicationsList.tsx:6
all-in-one,jobs,applications,list,Applications,/jobs/applications,title,payload genérico/não comprovado,apps/all-in-one/src/pages/jobs/ApplicationsList.tsx:6
all-in-one,jobs,applications,list,Applications,/jobs/applications,status,campo físico provável,apps/all-in-one/src/pages/jobs/ApplicationsList.tsx:6
all-in-one,jobs,applications,list,Applications,/jobs/applications,created_at,campo físico provável,apps/all-in-one/src/pages/jobs/ApplicationsList.tsx:6
all-in-one,jobs,candidateresume,form,Candidate Resume,/jobs/candidateresume,name,payload genérico/não comprovado,apps/all-in-one/src/pages/jobs/CandidateResume.tsx:6
